datetime,actual_power,baseline_power,z_score,deviation_pct,severity,explanation,recommendation,potential_saving_kwh,potential_cost_saving
2007-08-24 19:00:00,2.8103,0.8745685263653485,3.201278210488368,221.33559752938154,Moderate,Consumption is 221.3% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.5807194420903953,4.645755536723162
2007-08-26 14:00:00,3.7632,0.8838097222222222,3.8319333362489614,325.79300785896913,Moderate,Consumption is 325.8% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8638170833333333,6.910536666666666
2007-08-27 21:00:00,2.79333333333333,0.6581680555555561,3.5081639064511148,324.4103477455302,Moderate,Consumption is 324.4% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6405495833333321,5.124396666666657
2007-08-27 23:00:00,2.99443333333333,0.7272416666666667,3.2024616131177543,311.75216858219943,Moderate,Consumption is 311.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6801574999999991,5.441259999999993
2007-08-30 19:00:00,2.8546,0.5565972222222224,4.606444856295651,412.8663755458514,Moderate,Consumption is 412.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6894008333333332,5.515206666666666
2007-08-30 22:00:00,3.06203333333333,0.6929916666666669,3.2972194400105197,341.85716518957594,Moderate,Consumption is 341.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7107124999999989,5.685699999999991
2007-09-04 12:00:00,2.51926666666667,0.6251152777777779,3.8398651421450896,303.00833401839265,Moderate,Consumption is 303.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.5682454166666676,4.545963333333341
2007-09-04 21:00:00,3.2361,1.0177541666666672,3.1091035323869742,217.96479994759687,Moderate,Consumption is 218.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6655037499999998,5.324029999999999
2007-09-10 20:00:00,3.32486666666667,0.7174583333333339,3.585419188571262,363.42296300598184,Moderate,Consumption is 363.4% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7822225000000008,6.257780000000007
2007-09-10 21:00:00,3.53953333333333,0.7672166666666671,3.233628016544523,361.3472943323261,Moderate,Consumption is 361.3% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8316949999999989,6.653559999999991
2007-09-11 22:00:00,3.3426,0.5714763888888892,4.782431746408408,484.9060547363916,Moderate,Consumption is 484.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8313370833333332,6.650696666666666
2007-09-12 21:00:00,3.3821,0.8739611111111111,3.045767966120558,286.9851824070484,Moderate,Consumption is 287.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7524416666666667,6.019533333333333
2007-09-16 11:00:00,2.17336666666667,0.5475194444444447,3.6221776010298763,296.94785065979437,Moderate,Consumption is 296.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.4877541666666676,3.902033333333341
2007-09-16 20:00:00,3.81396666666667,0.9008375000000005,4.349760957467964,323.3800953742121,Moderate,Consumption is 323.4% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8739387500000008,6.991510000000006
2007-09-17 21:00:00,5.73576666666667,0.8836611111111115,5.047708702951095,549.0912177242408,Moderate,Consumption is 549.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.4556316666666675,11.64505333333334
2007-09-21 19:00:00,3.53376666666667,0.7985902777777777,3.358703408310765,342.5005869718345,Moderate,Consumption is 342.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8205529166666676,6.564423333333341
2007-09-23 20:00:00,3.28526666666667,0.8640875000000005,3.3947557538329827,280.20069340971463,Moderate,Consumption is 280.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7263537500000008,5.810830000000006
2007-09-26 21:00:00,4.82186666666667,1.2477222701149424,4.171695616576223,286.4535227236484,Moderate,Consumption is 286.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0722433189655183,8.577946551724146
2007-09-29 12:00:00,3.00173333333333,0.8679166666666668,3.5290168577550145,245.85501680268797,Moderate,Consumption is 245.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.640144999999999,5.121159999999992
2007-10-04 19:00:00,3.18706666666667,0.8946791666666667,3.3255703017945835,256.2245311401204,Moderate,Consumption is 256.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.687716250000001,5.501730000000008
2007-10-07 20:00:00,4.0393,1.3117583333333334,3.0301278051790392,207.93019547553854,Moderate,Consumption is 207.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8182624999999999,6.546099999999999
2007-10-09 21:00:00,3.96733333333333,1.1602513888888895,3.1870631900180566,241.93739144174887,Moderate,Consumption is 241.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8421245833333321,6.7369966666666565
2007-10-11 20:00:00,4.31836666666667,0.9868013888888888,3.590693853799447,337.61254445831617,Moderate,Consumption is 337.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.9994695833333341,7.995756666666673
2007-10-13 19:00:00,4.73276666666667,0.9765180555555558,4.819529606796533,384.657363961809,Moderate,Consumption is 384.7% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.1268745833333342,9.014996666666674
2007-10-13 20:00:00,5.0948,1.0675347222222225,3.8314608938314834,377.24911367702055,Moderate,Consumption is 377.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.2081795833333333,9.665436666666666
2007-10-16 13:00:00,3.60346666666667,0.8645083333333337,3.6786335363747873,316.82266413472036,Moderate,Consumption is 316.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8216875000000009,6.573500000000007
2007-10-18 21:00:00,3.40176666666667,0.9418291666666668,3.160280650423466,261.1872287525607,Moderate,Consumption is 261.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7379812500000009,5.903850000000007
2007-10-19 11:00:00,4.32846666666667,1.2355402777777782,3.07467003102482,250.32987143501114,Moderate,Consumption is 250.3% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.9278779166666675,7.42302333333334
2007-10-23 16:00:00,2.88876666666667,0.9196861111111106,3.2393788065146967,214.10354378154435,Moderate,Consumption is 214.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.5907241666666677,4.725793333333342
2007-10-23 17:00:00,4.50836666666667,0.9841513888888885,4.859290843225896,358.0968657430476,Moderate,Consumption is 358.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0572645833333345,8.458116666666676
2007-10-24 19:00:00,3.7766,1.120932279693487,3.2394860811911848,236.9159822065871,Moderate,Consumption is 236.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.796700316091954,6.373602528735632
2007-10-25 21:00:00,4.80096666666667,1.2354069444444449,3.3398628182148724,288.6141880824246,Moderate,Consumption is 288.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0696679166666676,8.55734333333334
2007-10-27 08:00:00,2.86683333333333,0.8658138888888884,3.645243179027534,231.11426948952953,Moderate,Consumption is 231.1% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6003058333333324,4.802446666666659
2007-10-27 09:00:00,3.19163333333333,0.8904763888888884,3.692099155763257,258.4186367159899,Moderate,Consumption is 258.4% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6903470833333326,5.522776666666661
2007-10-27 10:00:00,4.33676666666667,0.959641666666666,4.3751010592014135,351.91521140703634,Moderate,Consumption is 351.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,1.0131375000000014,8.10510000000001
2007-10-29 00:00:00,1.067,0.3556652777777778,3.7617324983926395,200.00117151347823,Moderate,Consumption is 200.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.21340041666666665,1.7072033333333332
2007-10-29 11:00:00,1.2306,0.349875,4.187350610098905,251.72561629153267,Moderate,Consumption is 251.7% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.2642175,2.11374
2007-10-29 22:00:00,1.1052,0.34783749999999997,3.0121221204175144,217.73457433427964,Moderate,Consumption is 217.7% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.22720874999999996,1.8176699999999997
2007-10-30 13:00:00,3.35703333333333,0.3737347222222221,11.556225165056937,798.2396158891662,Critical,Consumption is 798.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Investigate high-load sources immediately. Switch off or postpone non-essential equipment.,0.8949895833333323,7.159916666666659
2007-10-31 12:00:00,2.74963333333333,0.5947777777777777,3.1028571662046556,362.29590883616606,Moderate,Consumption is 362.3% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6464566666666657,5.171653333333325
2007-10-31 13:00:00,3.67363333333333,0.6697305555555554,3.6621798034129407,448.524074773022,Moderate,Consumption is 448.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.9011708333333324,7.209366666666659
2007-11-02 05:00:00,1.19513333333333,0.34383611111111123,3.401550965911792,247.58807894587912,Moderate,Consumption is 247.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.2553891666666656,2.043113333333325
2007-11-02 11:00:00,2.2435,0.3437722222222221,7.070055899344174,552.6123563729217,High,Consumption is 552.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage.,0.5699183333333333,4.559346666666666
2007-11-02 12:00:00,2.65643333333333,0.4254583333333332,4.735104559623747,524.3697972774453,Moderate,Consumption is 524.4% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6692924999999991,5.3543399999999925
2007-11-02 17:00:00,3.0781,0.7514569444444442,3.0099695941734215,309.61761319215094,Moderate,Consumption is 309.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6979929166666667,5.583943333333334
2007-11-04 07:00:00,0.9623,0.3543930555555555,3.1574570451678987,171.53466607619447,Moderate,Consumption is 171.5% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.18237208333333335,1.4589766666666668
2007-11-04 15:00:00,1.11096666666667,0.37204305555555556,3.362758070484285,198.6123917855992,Moderate,Consumption is 198.6% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.2216770833333343,1.7734166666666744
2007-11-04 17:00:00,2.50396666666667,0.4291944444444445,7.562004345804426,483.41078247362697,High,Consumption is 483.4% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,0.6224316666666676,4.979453333333341
2007-11-04 18:00:00,4.84356666666667,0.5218333333333336,8.600176893675686,828.182689236666,High,Consumption is 828.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,1.296520000000001,10.372160000000008
2007-11-06 11:00:00,3.21403333333333,1.237070833333334,3.346769787808597,159.80996776659876,Moderate,Consumption is 159.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.5930887499999987,4.74470999999999
2007-11-07 19:00:00,4.48336666666667,1.0815069444444447,4.093298409812022,314.5481163756848,Moderate,Consumption is 314.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0205579166666674,8.16446333333334
2007-11-12 20:00:00,4.75983333333333,1.3492916666666674,3.6693636064567547,252.76533983880384,Moderate,Consumption is 252.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0231624999999986,8.18529999999999
2007-11-17 18:00:00,4.91236666666667,1.3923319444444446,3.7675039437151896,252.81576970689676,Moderate,Consumption is 252.8% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0560104166666675,8.44808333333334
2007-11-22 19:00:00,4.58306666666667,1.225009628060263,3.7751536529077265,274.1249506686499,Moderate,Consumption is 274.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0074171115819222,8.059336892655377
2007-11-25 19:00:00,3.1197,0.7562652777777776,3.978753169992782,312.5139804338205,Moderate,Consumption is 312.5% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7090304166666667,5.672243333333333
2007-11-25 20:00:00,3.75123333333333,0.8552263888888887,3.7847749840499634,338.6246006986451,Moderate,Consumption is 338.6% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8688020833333323,6.9504166666666585
2007-11-30 13:00:00,4.56323333333333,1.2882680555555555,3.8434440075646554,254.21458396447406,Moderate,Consumption is 254.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.9824895833333325,7.85991666666666
2007-12-04 12:00:00,4.05403333333333,1.1039069444444438,3.300371578947918,267.24411905693535,Moderate,Consumption is 267.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8850379166666659,7.080303333333327
2007-12-04 21:00:00,5.06606666666667,1.3426527777777768,3.6949116971673286,277.31770644764254,Moderate,Consumption is 277.3% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.1170241666666678,8.936193333333343
2007-12-06 20:00:00,4.73903333333333,1.478798611111112,3.5444871225500627,220.46509225300147,Moderate,Consumption is 220.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.9780704166666653,7.824563333333322
2007-12-08 18:00:00,3.89536666666667,1.0686902777777776,3.939200126434735,264.49912080857064,Moderate,Consumption is 264.5% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8480029166666677,6.784023333333342
2007-12-08 20:00:00,5.21293333333333,1.261944444444444,3.866955977072606,313.087387189082,Moderate,Consumption is 313.1% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.1852966666666658,9.482373333333326
2007-12-13 20:00:00,4.14263333333333,1.1443416666666664,3.8901159331344637,262.01018052592076,Moderate,Consumption is 262.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.899487499999999,7.195899999999992
2007-12-14 12:00:00,4.4303,1.2855624999999993,3.1835776527019757,244.6195731440519,Moderate,Consumption is 244.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.9434212500000001,7.547370000000001
2007-12-15 17:00:00,4.33306666666667,1.3539513888888892,3.2396278824956615,220.03118444470675,Moderate,Consumption is 220.0% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8937345833333341,7.149876666666673
2007-12-22 14:00:00,4.2451,1.3508388888888894,3.4137121725363317,214.25657307598973,Moderate,Consumption is 214.3% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8682783333333332,6.946226666666665
2007-12-22 20:00:00,4.9255,1.451366666666667,3.416461056875508,239.3697893939046,Moderate,Consumption is 239.4% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.04224,8.33792
2007-12-23 19:00:00,6.488,1.748633333333334,3.7735715227884805,271.03261594769236,Moderate,Consumption is 271.0% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.4218099999999998,11.374479999999998
2007-12-27 19:00:00,5.1752,1.210602777777777,4.502191383544361,327.48951968372074,Moderate,Consumption is 327.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.1893791666666669,9.515033333333335
2007-12-29 19:00:00,5.2267,2.3734791666666673,3.2884709480388925,120.21259227399996,Moderate,Consumption is 120.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8559662499999998,6.8477299999999985
2008-01-08 13:00:00,4.36503333333333,1.099715277777778,3.1853400203979976,296.9239512752665,Moderate,Consumption is 296.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.9795954166666655,7.836763333333324
2008-01-11 22:00:00,3.05746666666667,1.0319291666666668,3.3379430910623453,196.28648607179946,Moderate,Consumption is 196.3% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6076612500000009,4.861290000000007
2008-01-12 18:00:00,5.1968,1.4480166666666674,4.437715354632424,258.89089674382177,Moderate,Consumption is 258.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.1246349999999996,8.997079999999997
2008-01-14 20:00:00,5.13686666666667,1.1706361111111108,4.466750696686941,338.8098588374321,Moderate,Consumption is 338.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.1898691666666676,9.518953333333341
2008-01-14 21:00:00,4.7452,1.2631,3.0184891616628233,275.67888528224216,Moderate,Consumption is 275.7% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.04463,8.35704
2008-01-24 20:00:00,3.5317,0.9977902777777778,3.0335282296364454,253.95213590030187,Moderate,Consumption is 254.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7601729166666665,6.081383333333332
2008-01-26 18:00:00,3.7629,1.4534555555555562,3.2859365466268597,158.89336523686836,Moderate,Consumption is 158.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6928333333333332,5.5426666666666655
2008-01-26 19:00:00,6.0138,1.5492319444444451,5.275184257357177,288.17944734263466,Moderate,Consumption is 288.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.3393704166666665,10.714963333333332
2008-01-29 12:00:00,3.9499,1.5215416666666666,3.6061486901571382,159.59854314428898,Moderate,Consumption is 159.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.7285075000000001,5.828060000000001
2008-01-29 13:00:00,4.46046666666667,1.6065333333333331,3.4215166438158744,177.64544775500065,Moderate,Consumption is 177.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8561800000000009,6.8494400000000075
2008-01-31 20:00:00,3.80693333333333,0.916930555555556,4.578494892410769,315.1822960056948,Moderate,Consumption is 315.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8670008333333322,6.936006666666658
2008-01-31 21:00:00,3.93023333333333,1.056502777777778,3.358739123873396,272.004070031892,Moderate,Consumption is 272.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8621191666666655,6.896953333333324
2008-02-02 08:00:00,2.51703333333333,0.842379166666667,3.234331101349421,198.80052035158303,Moderate,Consumption is 198.8% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.5023962499999989,4.019169999999991
2008-02-02 16:00:00,3.26538983050847,1.1137305555555554,3.0763874455007736,193.19388017325386,Moderate,Consumption is 193.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6454977824858742,5.1639822598869936
2008-02-02 19:00:00,6.49603333333333,1.3332287429378529,5.822349649280855,387.2407205247402,Moderate,Consumption is 387.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.5488413771186433,12.390731016949147
2008-02-09 20:00:00,3.92086666666667,1.3118652777777773,3.131163043235059,198.87723481090893,Moderate,Consumption is 198.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7827004166666678,6.261603333333342
2008-02-13 19:00:00,3.0848,1.0744500000000001,3.0160366743574714,187.10503048071104,Moderate,Consumption is 187.1% above the recent 24-hour baseline.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6031049999999999,4.824839999999999
2008-02-15 21:00:00,3.86523333333333,1.2513513888888887,3.350411104168871,208.8847279552215,Moderate,Consumption is 208.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7841645833333324,6.273316666666659
2008-02-20 19:00:00,4.7124,1.2468402777777776,3.6370915937794233,277.9473669553594,Moderate,Consumption is 277.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0396679166666667,8.317343333333334
2008-02-23 19:00:00,3.94886666666667,1.0655053160919536,3.1796250816315976,270.60975736378975,Moderate,Consumption is 270.6% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.865008405172415,6.92006724137932
2008-02-25 16:00:00,1.09046666666667,0.3464319444444444,3.7788803660074843,214.7708183826399,Moderate,Consumption is 214.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.2232104166666677,1.7856833333333415
2008-02-27 22:00:00,1.23496666666667,0.3509569444444443,4.535911060868213,251.8855193538313,Moderate,Consumption is 251.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.26520291666666773,2.121623333333342
2008-02-29 06:00:00,0.950466666666667,0.35407361111111113,3.0766214940224375,168.43758948429596,Moderate,Consumption is 168.4% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.17891791666666676,1.431343333333334
