datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,day_of_week,is_weekend,date,previous_hour_power,previous_day_power,rolling_mean,rolling_std,z_score,anomaly,deviation_percent,explanation,severity
2007-11-02 11:00:00,2.2435,0.089633333333333,235.982166666667,9.58333333333333,14.0166666666667,2.06666666666667,13.3,11,4,0,2007-11-02,0.2867,0.283033333333333,0.3437722222222221,0.2687005314843407,7.070055899344174,True,552.6123563729217,High consumption anomaly detected at 2007-11-02 11:00. consumption was 553% above the recent 24-hour baseline. consumption increased 683% compared with the previous hour. consumption was 693% higher than the same hour on the previous day. sub-metering activity was 29.38.,High
2007-11-02 12:00:00,2.65643333333333,0.051733333333333,236.717333333333,11.23,8.41666666666667,10.6166666666667,17.2,12,4,0,2007-11-02,2.2435,0.255666666666667,0.4254583333333332,0.4711564384498556,4.735104559623747,True,524.3697972774453,High consumption anomaly detected at 2007-11-02 12:00. consumption was 524% above the recent 24-hour baseline. consumption was 939% higher than the same hour on the previous day. sub-metering activity was 36.23.,Moderate
2007-11-02 17:00:00,3.0781,0.1514,236.925166666667,13.02,0.0,4.2,17.2333333333333,17,4,0,2007-11-02,1.34536666666667,0.259066666666667,0.7514569444444442,0.7729789231291168,3.0099695941734215,True,309.61761319215094,High consumption anomaly detected at 2007-11-02 17:00. consumption was 310% above the recent 24-hour baseline. consumption increased 129% compared with the previous hour. consumption was 1088% higher than the same hour on the previous day. sub-metering activity was 21.43.,Moderate
2007-11-04 07:00:00,0.9623,0.0623,240.605833333333,3.98,0.0,0.266666666666667,11.5833333333333,7,6,1,2007-11-04,0.518933333333333,0.2644,0.3543930555555555,0.1925305509301454,3.1574570451678987,True,171.53466607619447,High consumption anomaly detected at 2007-11-04 07:00. consumption was 172% above the recent 24-hour baseline. consumption increased 85% compared with the previous hour. consumption was 264% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 11.85.,Moderate
2007-11-04 15:00:00,1.11096666666667,0.084766666666667,241.662,4.69,0.0,4.61666666666667,7.66666666666667,15,6,1,2007-11-04,0.871166666666667,0.253466666666667,0.37204305555555556,0.21973736903550092,3.362758070484285,True,198.6123917855992,High consumption anomaly detected at 2007-11-04 15:00. consumption was 199% above the recent 24-hour baseline. consumption was 338% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 12.28.,Moderate
2007-11-04 17:00:00,2.50396666666667,0.294833333333333,236.5195,10.65,0.0,0.35,14.0333333333333,17,6,1,2007-11-04,0.7918,0.280633333333333,0.4291944444444445,0.2743680282825223,7.562004345804426,True,483.41078247362697,High consumption anomaly detected at 2007-11-04 17:00. consumption was 483% above the recent 24-hour baseline. consumption increased 216% compared with the previous hour. consumption was 792% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 14.38.,High
2007-11-04 18:00:00,4.84356666666667,0.1097,233.572833333333,20.7166666666667,0.0,30.7833333333333,16.7333333333333,18,6,1,2007-11-04,2.50396666666667,0.252133333333333,0.5218333333333336,0.5025167954988706,8.600176893675686,True,828.182689236666,High consumption anomaly detected at 2007-11-04 18:00. consumption was 828% above the recent 24-hour baseline. consumption increased 93% compared with the previous hour. consumption was 1821% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 47.52.,High
2007-11-06 11:00:00,3.21403333333333,0.173033333333333,236.064,13.7333333333333,0.0,24.2333333333333,17.1,11,1,0,2007-11-06,1.8486,1.079,1.237070833333334,0.5907076450855839,3.346769787808597,True,159.80996776659876,High consumption anomaly detected at 2007-11-06 11:00. consumption was 160% above the recent 24-hour baseline. consumption increased 74% compared with the previous hour. consumption was 198% higher than the same hour on the previous day. sub-metering activity was 41.33.,Moderate
2007-11-07 19:00:00,4.48336666666667,0.2271,230.576833333333,19.5866666666667,18.4666666666667,0.333333333333333,12.2,19,2,0,2007-11-07,2.716,2.2011,1.0815069444444447,0.8310803126563279,4.093298409812022,True,314.5481163756848,High consumption anomaly detected at 2007-11-07 19:00. consumption was 315% above the recent 24-hour baseline. consumption increased 65% compared with the previous hour. consumption was 104% higher than the same hour on the previous day. sub-metering activity was 31.00.,Moderate
2007-11-12 20:00:00,4.75983333333333,0.231233333333333,235.347,20.32,0.0,26.5333333333333,13.4666666666667,20,0,0,2007-11-12,3.17846666666667,3.29823333333333,1.3492916666666674,0.9294640794565414,3.6693636064567547,True,252.76533983880384,High consumption anomaly detected at 2007-11-12 20:00. consumption was 253% above the recent 24-hour baseline. sub-metering activity was 40.00.,Moderate
2007-11-17 18:00:00,4.91236666666667,0.190633333333333,232.0705,21.1833333333333,0.0,22.1666666666667,16.55,18,5,1,2007-11-17,1.83243333333333,2.7812,1.3923319444444446,0.9343148075781623,3.7675039437151896,True,252.81576970689676,High consumption anomaly detected at 2007-11-17 18:00. consumption was 253% above the recent 24-hour baseline. consumption increased 168% compared with the previous hour. consumption was 77% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 38.72.,Moderate
2007-11-22 19:00:00,4.58306666666667,0.333033333333333,234.740666666667,19.6166666666667,19.9666666666667,0.0,6.31666666666667,19,3,0,2007-11-22,2.2059,2.0124,1.225009628060263,0.8895153276794283,3.7751536529077265,True,274.1249506686499,High consumption anomaly detected at 2007-11-22 19:00. consumption was 274% above the recent 24-hour baseline. consumption increased 108% compared with the previous hour. consumption was 128% higher than the same hour on the previous day. sub-metering activity was 26.28.,Moderate
2007-11-25 19:00:00,3.1197,0.215766666666667,239.328333333333,13.2133333333333,21.0,0.333333333333333,0.0,19,6,1,2007-11-25,1.32326666666667,0.744633333333333,0.7562652777777776,0.5940139086905233,3.978753169992782,True,312.5139804338205,High consumption anomaly detected at 2007-11-25 19:00. consumption was 313% above the recent 24-hour baseline. consumption increased 136% compared with the previous hour. consumption was 319% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 21.33.,Moderate
2007-11-25 20:00:00,3.75123333333333,0.086066666666667,239.246666666667,15.6733333333333,8.41666666666667,0.0,16.0166666666667,20,6,1,2007-11-25,3.1197,1.17236666666667,0.8552263888888887,0.765172819163352,3.7847749840499634,True,338.6246006986451,High consumption anomaly detected at 2007-11-25 20:00. consumption was 339% above the recent 24-hour baseline. consumption was 220% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 24.43.,Moderate
2007-11-30 13:00:00,4.56323333333333,0.227266666666667,240.5225,19.1666666666667,0.0,41.8333333333333,17.7333333333333,13,4,0,2007-11-30,2.70146666666667,1.2989,1.2882680555555555,0.8520913200067434,3.8434440075646554,True,254.21458396447406,High consumption anomaly detected at 2007-11-30 13:00. consumption was 254% above the recent 24-hour baseline. consumption increased 69% compared with the previous hour. consumption was 251% higher than the same hour on the previous day. sub-metering activity was 59.57.,Moderate
2007-12-04 12:00:00,4.05403333333333,0.2214,238.582666666667,17.1366666666667,8.95,27.4833333333333,14.2833333333333,12,1,0,2007-12-04,1.7451,0.861633333333333,1.1039069444444438,0.8938770433325929,3.300371578947918,True,267.24411905693535,High consumption anomaly detected at 2007-12-04 12:00. consumption was 267% above the recent 24-hour baseline. consumption increased 132% compared with the previous hour. consumption was 371% higher than the same hour on the previous day. sub-metering activity was 50.72.,Moderate
2007-12-04 21:00:00,5.06606666666667,0.125666666666667,237.411833333333,21.3833333333333,0.0,33.8666666666667,11.6666666666667,21,1,0,2007-12-04,2.4918,1.94813333333333,1.3426527777777768,1.0077139033507663,3.6949116971673286,True,277.31770644764254,High consumption anomaly detected at 2007-12-04 21:00. consumption was 277% above the recent 24-hour baseline. consumption increased 103% compared with the previous hour. consumption was 160% higher than the same hour on the previous day. sub-metering activity was 45.53.,Moderate
2007-12-06 20:00:00,4.73903333333333,0.3196,234.478666666667,20.3333333333333,23.1833333333333,0.1,15.8333333333333,20,3,0,2007-12-06,2.56986666666667,2.92,1.478798611111112,0.9198043636498413,3.5444871225500627,True,220.46509225300147,High consumption anomaly detected at 2007-12-06 20:00. consumption was 220% above the recent 24-hour baseline. consumption increased 84% compared with the previous hour. consumption was 62% higher than the same hour on the previous day. sub-metering activity was 39.12.,Moderate
2007-12-08 18:00:00,3.89536666666667,0.0719,233.1605,16.6733333333333,0.0,0.0,13.2166666666667,18,5,1,2007-12-08,1.3081,1.30033333333333,1.0686902777777776,0.7175762332865383,3.939200126434735,True,264.49912080857064,High consumption anomaly detected at 2007-12-08 18:00. consumption was 264% above the recent 24-hour baseline. consumption increased 198% compared with the previous hour. consumption was 200% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 13.22.,Moderate
2007-12-08 20:00:00,5.21293333333333,0.236533333333333,234.766333333333,22.22,0.0,25.15,16.9166666666667,20,5,1,2007-12-08,3.34503333333333,0.702433333333333,1.261944444444444,1.0217310236564667,3.866955977072606,True,313.087387189082,High consumption anomaly detected at 2007-12-08 20:00. consumption was 313% above the recent 24-hour baseline. consumption increased 56% compared with the previous hour. consumption was 642% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 42.07.,Moderate
2007-12-13 20:00:00,4.14263333333333,0.0739,236.620833333333,17.59,0.0,13.3,11.0166666666667,20,3,0,2007-12-13,2.6706,1.89683333333333,1.1443416666666664,0.7707460955413705,3.8901159331344637,True,262.01018052592076,High consumption anomaly detected at 2007-12-13 20:00. consumption was 262% above the recent 24-hour baseline. consumption increased 55% compared with the previous hour. consumption was 118% higher than the same hour on the previous day. sub-metering activity was 24.32.,Moderate
2007-12-14 12:00:00,4.4303,0.188,237.458,18.8066666666667,9.01666666666667,32.7833333333333,17.3166666666667,12,4,0,2007-12-14,1.31763333333333,1.50636666666667,1.2855624999999993,0.9877998412669436,3.1835776527019757,True,244.6195731440519,High consumption anomaly detected at 2007-12-14 12:00. consumption was 245% above the recent 24-hour baseline. consumption increased 236% compared with the previous hour. consumption was 194% higher than the same hour on the previous day. sub-metering activity was 59.12.,Moderate
2007-12-15 17:00:00,4.33306666666667,0.058666666666667,233.744666666667,18.55,8.56666666666667,0.15,16.7833333333333,17,5,1,2007-12-15,2.3434,1.5234,1.3539513888888892,0.9195856394107851,3.2396278824956615,True,220.03118444470675,High consumption anomaly detected at 2007-12-15 17:00. consumption was 220% above the recent 24-hour baseline. consumption increased 85% compared with the previous hour. consumption was 184% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 25.50.,Moderate
2007-12-22 14:00:00,4.2451,0.0807,239.144333333333,17.8433333333333,10.0333333333333,37.2833333333333,17.55,14,5,1,2007-12-22,1.7384,1.68186666666667,1.3508388888888894,0.8478339604597427,3.4137121725363317,True,214.25657307598973,High consumption anomaly detected at 2007-12-22 14:00. consumption was 214% above the recent 24-hour baseline. consumption increased 144% compared with the previous hour. consumption was 152% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 64.87.,Moderate
2007-12-22 20:00:00,4.9255,0.347066666666667,235.427,21.2566666666667,15.9333333333333,18.8,0.083333333333333,20,5,1,2007-12-22,2.78593333333333,3.12243333333333,1.451366666666667,1.0168807065257666,3.416461056875508,True,239.3697893939046,High consumption anomaly detected at 2007-12-22 20:00. consumption was 239% above the recent 24-hour baseline. consumption increased 77% compared with the previous hour. consumption was 58% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 34.82.,Moderate
2007-12-23 19:00:00,6.488,0.420266666666667,233.127166666667,27.9433333333333,12.7,38.2333333333333,11.9666666666667,19,6,1,2007-12-23,3.12666666666667,2.78593333333333,1.748633333333334,1.2559366207969769,3.7735715227884805,True,271.03261594769236,High consumption anomaly detected at 2007-12-23 19:00. consumption was 271% above the recent 24-hour baseline. consumption increased 108% compared with the previous hour. consumption was 133% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 62.90.,Moderate
2007-12-27 19:00:00,5.1752,0.329833333333333,233.866,22.34,23.4666666666667,4.95,8.86666666666667,19,3,0,2007-12-27,3.19693333333333,0.9464,1.210602777777777,0.8805927790437652,4.502191383544361,True,327.48951968372074,High consumption anomaly detected at 2007-12-27 19:00. consumption was 327% above the recent 24-hour baseline. consumption increased 62% compared with the previous hour. consumption was 447% higher than the same hour on the previous day. sub-metering activity was 37.28.,Moderate
2007-12-29 19:00:00,5.2267,0.301933333333333,233.8785,22.37,24.9666666666667,0.183333333333333,16.8,19,5,1,2007-12-29,3.29833333333333,2.51986666666667,2.3734791666666673,0.8676436186960615,3.2884709480388925,True,120.21259227399996,High consumption anomaly detected at 2007-12-29 19:00. consumption was 120% above the recent 24-hour baseline. consumption increased 58% compared with the previous hour. consumption was 107% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 41.95.,Moderate
2008-01-08 13:00:00,4.36503333333333,0.153966666666667,235.920166666667,18.6866666666667,7.71666666666667,33.6666666666667,17.1,13,1,0,2008-01-08,3.26393333333333,0.5053,1.099715277777778,1.0251081625965826,3.1853400203979976,True,296.9239512752665,High consumption anomaly detected at 2008-01-08 13:00. consumption was 297% above the recent 24-hour baseline. consumption was 764% higher than the same hour on the previous day. sub-metering activity was 58.48.,Moderate
2008-01-11 22:00:00,3.05746666666667,0.050266666666667,237.574,12.8933333333333,11.0166666666667,0.0,17.3333333333333,22,4,0,2008-01-11,1.4814,0.976433333333333,1.0319291666666668,0.6068220591967458,3.3379430910623453,True,196.28648607179946,High consumption anomaly detected at 2008-01-11 22:00. consumption was 196% above the recent 24-hour baseline. consumption increased 106% compared with the previous hour. consumption was 213% higher than the same hour on the previous day. sub-metering activity was 28.35.,Moderate
2008-01-12 18:00:00,5.1968,0.142166666666667,231.193166666667,22.5566666666667,17.5166666666667,0.183333333333333,11.7666666666667,18,5,1,2008-01-12,2.62556666666667,1.36356666666667,1.4480166666666674,0.8447552476343638,4.437715354632424,True,258.89089674382177,High consumption anomaly detected at 2008-01-12 18:00. consumption was 259% above the recent 24-hour baseline. consumption increased 98% compared with the previous hour. consumption was 281% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 29.47.,Moderate
2008-01-14 20:00:00,5.13686666666667,0.122066666666667,232.358333333333,22.24,39.2333333333333,0.0,13.15,20,0,0,2008-01-14,3.00753333333333,2.91773333333333,1.1706361111111108,0.8879453600348401,4.466750696686941,True,338.8098588374321,High consumption anomaly detected at 2008-01-14 20:00. consumption was 339% above the recent 24-hour baseline. consumption increased 71% compared with the previous hour. consumption was 76% higher than the same hour on the previous day. sub-metering activity was 52.38.,Moderate
2008-01-14 21:00:00,4.7452,0.1255,234.259,20.3033333333333,41.0,0.0,6.98333333333333,21,0,0,2008-01-14,5.13686666666667,2.28296666666667,1.2631,1.1535903604443565,3.0184891616628233,True,275.67888528224216,High consumption anomaly detected at 2008-01-14 21:00. consumption was 276% above the recent 24-hour baseline. consumption was 108% higher than the same hour on the previous day. sub-metering activity was 47.98.,Moderate
2008-01-24 20:00:00,3.5317,0.0827,234.571666666667,15.1266666666667,8.63333333333333,0.633333333333333,12.2,20,3,0,2008-01-24,2.29543333333333,2.16446666666667,0.9977902777777778,0.8353011841020183,3.0335282296364454,True,253.95213590030187,High consumption anomaly detected at 2008-01-24 20:00. consumption was 254% above the recent 24-hour baseline. consumption increased 54% compared with the previous hour. consumption was 63% higher than the same hour on the previous day. sub-metering activity was 21.47.,Moderate
2008-01-26 18:00:00,3.7629,0.205,232.4695,16.2966666666667,11.6333333333333,0.133333333333333,16.6,18,5,1,2008-01-26,2.05916666666667,1.46426666666667,1.4534555555555562,0.7028268536759109,3.2859365466268597,True,158.89336523686836,High consumption anomaly detected at 2008-01-26 18:00. consumption was 159% above the recent 24-hour baseline. consumption increased 83% compared with the previous hour. consumption was 157% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 28.37.,Moderate
2008-01-26 19:00:00,6.0138,0.460766666666667,231.192666666667,26.16,32.4666666666667,0.0,16.45,19,5,1,2008-01-26,3.7629,2.4878,1.5492319444444451,0.8463340497213772,5.275184257357177,True,288.17944734263466,High consumption anomaly detected at 2008-01-26 19:00. consumption was 288% above the recent 24-hour baseline. consumption increased 60% compared with the previous hour. consumption was 142% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 48.92.,Moderate
2008-01-29 12:00:00,3.9499,0.129133333333333,237.089666666667,16.82,14.6333333333333,14.5166666666667,17.2666666666667,12,1,0,2008-01-29,1.75223333333333,1.9101,1.5215416666666666,0.6733938453401703,3.6061486901571382,True,159.59854314428898,High consumption anomaly detected at 2008-01-29 12:00. consumption was 160% above the recent 24-hour baseline. consumption increased 125% compared with the previous hour. consumption was 107% higher than the same hour on the previous day. sub-metering activity was 46.42.,Moderate
2008-01-29 13:00:00,4.46046666666667,0.2167,237.019333333333,19.0033333333333,9.6,32.4833333333333,17.25,13,1,0,2008-01-29,3.9499,1.61513333333333,1.6065333333333331,0.8341135322230857,3.4215166438158744,True,177.64544775500065,High consumption anomaly detected at 2008-01-29 13:00. consumption was 178% above the recent 24-hour baseline. consumption was 176% higher than the same hour on the previous day. sub-metering activity was 59.33.,Moderate
2008-01-31 20:00:00,3.80693333333333,0.0607,239.271166666667,15.95,9.11666666666667,0.033333333333333,15.6833333333333,20,3,0,2008-01-31,1.8695,0.4572,0.916930555555556,0.6312124061923037,4.578494892410769,True,315.1822960056948,High consumption anomaly detected at 2008-01-31 20:00. consumption was 315% above the recent 24-hour baseline. consumption increased 104% compared with the previous hour. consumption was 733% higher than the same hour on the previous day. sub-metering activity was 24.83.,Moderate
2008-01-31 21:00:00,3.93023333333333,0.179633333333333,237.301666666667,16.6,10.2,0.0,17.3,21,3,0,2008-01-31,3.80693333333333,0.4913,1.056502777777778,0.8555980234158472,3.358739123873396,True,272.004070031892,High consumption anomaly detected at 2008-01-31 21:00. consumption was 272% above the recent 24-hour baseline. consumption was 700% higher than the same hour on the previous day. sub-metering activity was 27.50.,Moderate
2008-02-02 08:00:00,2.51703333333333,0.080633333333333,240.597,10.49,0.0,0.0,12.9833333333333,8,5,1,2008-02-02,0.425633333333333,1.69556666666667,0.842379166666667,0.5177744993293876,3.234331101349421,True,198.80052035158303,High consumption anomaly detected at 2008-02-02 08:00. consumption was 199% above the recent 24-hour baseline. consumption increased 491% compared with the previous hour. the event occurred during a weekend period. sub-metering activity was 12.98.,Moderate
2008-02-02 16:00:00,3.26538983050847,0.411593220338983,239.851355932203,13.793220338983,13.8813559322034,7.52542372881356,17.6440677966102,16,5,1,2008-02-02,1.9721,1.6689,1.1137305555555554,0.6994110179781557,3.0763874455007736,True,193.19388017325386,High consumption anomaly detected at 2008-02-02 16:00. consumption was 193% above the recent 24-hour baseline. consumption increased 66% compared with the previous hour. consumption was 96% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 39.05.,Moderate
2008-02-02 19:00:00,6.49603333333333,0.4274,231.303333333333,28.2,19.1666666666667,30.7,16.4333333333333,19,5,1,2008-02-02,2.78616666666667,1.09613333333333,1.3332287429378529,0.8867218393579573,5.822349649280855,True,387.2407205247402,High consumption anomaly detected at 2008-02-02 19:00. consumption was 387% above the recent 24-hour baseline. consumption increased 133% compared with the previous hour. consumption was 493% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 66.30.,Moderate
2008-02-09 20:00:00,3.92086666666667,0.324833333333333,237.060166666667,16.5633333333333,0.0,21.3666666666667,13.0666666666667,20,5,1,2008-02-09,2.0024,1.2638,1.3118652777777773,0.8332371559269943,3.131163043235059,True,198.87723481090893,High consumption anomaly detected at 2008-02-09 20:00. consumption was 199% above the recent 24-hour baseline. consumption increased 96% compared with the previous hour. consumption was 210% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 34.43.,Moderate
2008-02-13 19:00:00,3.0848,0.0635,233.940333333333,13.1733333333333,0.0,0.833333333333333,4.38333333333333,19,2,0,2008-02-13,2.44906666666667,0.740166666666667,1.0744500000000001,0.6665535658409325,3.0160366743574714,True,187.10503048071104,High consumption anomaly detected at 2008-02-13 19:00. consumption was 187% above the recent 24-hour baseline. consumption was 317% higher than the same hour on the previous day. sub-metering activity was 5.22.,Moderate
2008-02-15 21:00:00,3.86523333333333,0.056966666666667,235.774,16.43,8.98333333333333,0.133333333333333,16.7166666666667,21,4,0,2008-02-15,0.768733333333333,1.82356666666667,1.2513513888888887,0.7801675266632275,3.350411104168871,True,208.8847279552215,High consumption anomaly detected at 2008-02-15 21:00. consumption was 209% above the recent 24-hour baseline. consumption increased 403% compared with the previous hour. consumption was 112% higher than the same hour on the previous day. sub-metering activity was 25.83.,Moderate
2008-02-20 19:00:00,4.7124,0.315866666666667,235.981333333333,20.2,19.7333333333333,5.46666666666667,3.91666666666667,19,2,0,2008-02-20,3.1575,1.9246,1.2468402777777776,0.9528381765665251,3.6370915937794233,True,277.9473669553594,High consumption anomaly detected at 2008-02-20 19:00. consumption was 278% above the recent 24-hour baseline. consumption was 145% higher than the same hour on the previous day. sub-metering activity was 29.12.,Moderate
2008-02-23 19:00:00,3.94886666666667,0.275566666666667,233.513833333333,16.9633333333333,9.56666666666667,0.366666666666667,16.75,19,5,1,2008-02-23,3.18743333333333,0.876866666666667,1.0655053160919536,0.9068243193927582,3.1796250816315976,True,270.60975736378975,High consumption anomaly detected at 2008-02-23 19:00. consumption was 271% above the recent 24-hour baseline. consumption was 350% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 26.68.,Moderate
2008-02-25 16:00:00,1.09046666666667,0.043866666666667,241.0565,4.45,0.0,0.0,13.7833333333333,16,0,0,2008-02-25,0.4007,0.258233333333333,0.3464319444444444,0.19689290217152963,3.7788803660074843,True,214.7708183826399,High consumption anomaly detected at 2008-02-25 16:00. consumption was 215% above the recent 24-hour baseline. consumption increased 172% compared with the previous hour. consumption was 322% higher than the same hour on the previous day. sub-metering activity was 13.78.,Moderate
2008-02-27 22:00:00,1.23496666666667,0.037366666666667,239.245166666667,5.09,0.0,0.0,16.2833333333333,22,2,0,2008-02-27,0.246133333333333,0.2603,0.3509569444444443,0.1948913262097821,4.535911060868213,True,251.8855193538313,High consumption anomaly detected at 2008-02-27 22:00. consumption was 252% above the recent 24-hour baseline. consumption increased 402% compared with the previous hour. consumption was 374% higher than the same hour on the previous day. sub-metering activity was 16.28.,Moderate
2008-02-29 06:00:00,0.950466666666667,0.062833333333333,239.572666666667,3.95,0.0,0.333333333333333,11.2166666666667,6,4,0,2008-02-29,0.261733333333333,0.279266666666667,0.35407361111111113,0.19384674283602546,3.0766214940224375,True,168.43758948429596,High consumption anomaly detected at 2008-02-29 06:00. consumption was 168% above the recent 24-hour baseline. consumption increased 263% compared with the previous hour. consumption was 240% higher than the same hour on the previous day. sub-metering activity was 11.55.,Moderate
2008-02-29 10:00:00,2.12136666666667,0.069633333333333,235.490666666667,8.98666666666667,0.0,9.98333333333333,14.5666666666667,10,4,0,2008-02-29,0.8558,0.247633333333333,0.37610138888888883,0.2206391605693218,7.910043136832197,True,464.0411679770166,High consumption anomaly detected at 2008-02-29 10:00. consumption was 464% above the recent 24-hour baseline. consumption increased 148% compared with the previous hour. consumption was 757% higher than the same hour on the previous day. sub-metering activity was 24.55.,High
2008-02-29 11:00:00,2.8479,0.056966666666667,236.2355,12.0266666666667,0.0,21.05,17.1333333333333,11,4,0,2008-02-29,2.12136666666667,0.251533333333333,0.45417361111111115,0.4171767441305918,5.737919053655503,True,527.0509625235088,High consumption anomaly detected at 2008-02-29 11:00. consumption was 527% above the recent 24-hour baseline. consumption was 1032% higher than the same hour on the previous day. sub-metering activity was 38.18.,Moderate
2008-02-29 12:00:00,2.71083333333333,0.1429,237.3125,11.4666666666667,0.0,18.9333333333333,17.3,12,4,0,2008-02-29,2.8479,0.292566666666667,0.5623555555555556,0.6396609486619912,3.358775898813029,True,382.0497115308616,High consumption anomaly detected at 2008-02-29 12:00. consumption was 382% above the recent 24-hour baseline. consumption was 827% higher than the same hour on the previous day. sub-metering activity was 36.23.,Moderate
2008-03-01 20:00:00,2.3046,0.110933333333333,237.202333333333,9.70666666666667,0.0,10.4833333333333,0.0,20,5,1,2008-03-01,1.137,0.5302,0.6706430555555555,0.2523678490894321,6.474505173063531,True,243.64032862323276,High consumption anomaly detected at 2008-03-01 20:00. consumption was 244% above the recent 24-hour baseline. consumption increased 103% compared with the previous hour. consumption was 335% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 10.48.,High
2008-03-02 11:00:00,2.9585,0.113,235.497,12.6433333333333,0.0,37.6,5.25,11,6,1,2008-03-02,1.2668,0.566133333333333,0.6924513888888889,0.5007631432142868,4.5251904853976495,True,327.25020809723907,High consumption anomaly detected at 2008-03-02 11:00. consumption was 327% above the recent 24-hour baseline. consumption increased 134% compared with the previous hour. consumption was 423% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 42.85.,Moderate
2008-03-03 17:00:00,1.65656666666667,0.107333333333333,241.481166666667,6.90333333333333,0.0,17.8833333333333,0.0,17,0,0,2008-03-03,0.7573,0.442733333333333,0.6893333333333332,0.2950189758901383,3.278546169496309,True,140.31431334622877,High consumption anomaly detected at 2008-03-03 17:00. consumption was 140% above the recent 24-hour baseline. consumption increased 119% compared with the previous hour. consumption was 274% higher than the same hour on the previous day. sub-metering activity was 17.88.,Moderate
2008-03-04 16:00:00,3.4114,0.101333333333333,238.775,14.38,14.6,8.91666666666667,17.5,16,1,0,2008-03-04,1.5706,0.7573,0.8610652777777782,0.4174724853069055,6.108988764486694,True,296.1836678403848,High consumption anomaly detected at 2008-03-04 16:00. consumption was 296% above the recent 24-hour baseline. consumption increased 117% compared with the previous hour. consumption was 350% higher than the same hour on the previous day. sub-metering activity was 41.02.,High
2008-03-04 17:00:00,3.4702,0.064033333333333,238.0065,14.7233333333333,6.21666666666667,16.3333333333333,17.3833333333333,17,1,0,2008-03-04,3.4114,1.65656666666667,0.9716527777777784,0.6662172588082474,3.750348987793726,True,257.1440415100271,High consumption anomaly detected at 2008-03-04 17:00. consumption was 257% above the recent 24-hour baseline. consumption was 109% higher than the same hour on the previous day. sub-metering activity was 39.93.,Moderate
2008-03-05 18:00:00,3.40166666666667,0.2277,236.717833333333,14.5466666666667,0.0,27.2,0.0,18,2,0,2008-03-05,2.01166666666667,1.54046666666667,0.9046694444444442,0.8054641461397178,3.1000724665267603,True,276.0121100094883,High consumption anomaly detected at 2008-03-05 18:00. consumption was 276% above the recent 24-hour baseline. consumption increased 69% compared with the previous hour. consumption was 121% higher than the same hour on the previous day. sub-metering activity was 27.20.,Moderate
2008-03-05 21:00:00,4.64876666666667,0.051333333333333,235.7145,19.7933333333333,8.8,15.6833333333333,9.8,21,2,0,2008-03-05,2.0588,1.3592,1.0626583333333335,1.017355929633471,3.524929898059694,True,337.46578941177415,High consumption anomaly detected at 2008-03-05 21:00. consumption was 337% above the recent 24-hour baseline. consumption increased 126% compared with the previous hour. consumption was 242% higher than the same hour on the previous day. sub-metering activity was 34.28.,Moderate
2008-03-07 11:00:00,4.50973333333333,0.076333333333333,235.882666666667,19.2233333333333,0.0,41.3833333333333,17.0666666666667,11,4,0,2008-03-07,1.34306666666667,1.29923333333333,1.2230958333333335,0.7414383647518099,4.4327858608991315,True,268.714634653185,High consumption anomaly detected at 2008-03-07 11:00. consumption was 269% above the recent 24-hour baseline. consumption increased 236% compared with the previous hour. consumption was 247% higher than the same hour on the previous day. sub-metering activity was 58.45.,Moderate
2008-03-08 19:00:00,4.41963333333333,0.368033333333333,235.974666666667,18.8566666666667,19.7166666666667,0.7,17.0833333333333,19,5,1,2008-03-08,2.8259,1.21203333333333,1.3640527777777784,0.9937336082404223,3.0748487625028473,True,224.00750215350865,High consumption anomaly detected at 2008-03-08 19:00. consumption was 224% above the recent 24-hour baseline. consumption increased 56% compared with the previous hour. consumption was 265% higher than the same hour on the previous day. the event occurred during a weekend period. sub-metering activity was 37.50.,Moderate
